object_id,time,streamflow,oxygen_isotope_streamflow,precipitation,oxygen_isotope_precipitation,relative_humidity,temperature
Erlenbach,2017-04-07 00:00,2.12,-11.69,0,-6.66666666666667,66.620833333,6.08
Erlenbach,2017-04-08 00:00,2.39,-11.86,0,-6.7,66.845138889,9.07
Erlenbach,2017-04-09 00:00,2.71,-11.89,0,-6.69285714285714,55.745833333,11.7
Erlenbach,2017-04-10 00:00,2.81,-11.8,0.16,-6.68571428571429,55.881944444,11.8
Erlenbach,2017-04-11 00:00,2.03,-11.88,0.16,-6.67857142857143,85.575694444,4.45
Erlenbach,2017-04-12 00:00,1.76,-11.87,0,-6.67142857142857,52.192361111,9.57
Erlenbach,2017-04-13 00:00,1.71,-11.88,0,-6.66428571428571,69.566666667,7.72
Erlenbach,2017-04-14 00:00,1.27,-11.84,0,-6.65714285714286,78.695138889,5.8
Erlenbach,2017-04-15 00:00,2.73,-11.7,16.77,-6.65,82.436111111,5.74
Erlenbach,2017-04-16 00:00,12.87,-10.69,48.72,-8.53,95.543055556,1.12
Erlenbach,2017-04-17 00:00,8.87,-10.35,26.62,-6.12,89.815277778,1.17
Erlenbach,2017-04-18 00:00,3.8,-10.53,12.84,-9.44,88.167361111,-2.9
Erlenbach,2017-04-19 00:00,2.52,-10.97,14.42,-13.13,90.264583333,-4.1
Erlenbach,2017-04-20 00:00,2.59,-11.03,0,-13.58,82.176388889,-4.5
Erlenbach,2017-04-21 00:00,3.07,-11.01,0,-10.98,64.805555556,1.1
Erlenbach,2017-04-22 00:00,6.28,-10.96,0.17,-9.43,69.45,4.44
Erlenbach,2017-04-23 00:00,7.73,-10.92,0.09,-10.15,79.10625,2.63
Erlenbach,2017-04-24 00:00,8.16,-10.98,0.01,-9.91,61.185416667,8.25
Erlenbach,2017-04-25 00:00,9.69,-10.85,14.73,-9.67,87.695138889,4.74
Erlenbach,2017-04-26 00:00,7.23,-10.91,9.88,-14.17,98.573611111,0.51
Erlenbach,2017-04-27 00:00,3.34,-11.16,30.2,-13.98,97.241666667,-1.4
Erlenbach,2017-04-28 00:00,2.45,-11.73,28.95,-19.04,93.145833333,-2.1
Erlenbach,2017-04-29 00:00,4.86,-11.56,0,-17.42,82.696527778,0.93
Erlenbach,2017-04-30 00:00,7.71,-11.75,0,-12.75,47.479166667,6.75
Erlenbach,2017-05-01 00:00,4.56,-11.88,14.06,-17.5,93.213888889,0.6
Erlenbach,2017-05-02 00:00,4.99,-11.83,0.75,-17.2,81.175694444,3.61
Erlenbach,2017-05-03 00:00,7.4,-12.08,0.24,-14.48,84.359722222,4.25
Erlenbach,2017-05-04 00:00,10.06,-12.31,6.44,-13.82,87.277083333,4
Erlenbach,2017-05-05 00:00,10.08,-12.4,0,-12.8,66.697222222,7.11
Erlenbach,2017-05-06 00:00,21.23,-12.27,31.29,-12.83,77.027777778,7.86
Erlenbach,2017-05-07 00:00,24.26,-12.53,27.3,-11.41,90.198611111,5.31
Erlenbach,2017-05-08 00:00,13.65,-12.39,9.11,-11.43,95.659722222,3.7
Erlenbach,2017-05-09 00:00,7.58,-12.8,2.07,-8.31,92.243055556,2.16
Erlenbach,2017-05-10 00:00,4.48,-12.72,0,-8.82333333333333,56.163194444,9.76
Erlenbach,2017-05-11 00:00,3.63,-12.63,0,-9.33666666666667,53.7375,11.6
Erlenbach,2017-05-12 00:00,6.37,-12.55,16.28,-9.85,84.9,9.17
Erlenbach,2017-05-13 00:00,12.17,-12.36,19.53,-9.63,80.977777778,10.4
Erlenbach,2017-05-14 00:00,6.64,-12.31,5.57,-8.11,88.6875,8.99
Erlenbach,2017-05-15 00:00,3.85,-11.89,0.11,-9.27,71.065277778,10.2
Erlenbach,2017-05-16 00:00,2.41,-12.28,0,-10.43,60.732638889,13.1
Erlenbach,2017-05-17 00:00,1.9,-12.31,0,-11.59,53.884027778,16.1
Erlenbach,2017-05-18 00:00,1.56,-12.25,0.11,-12.75,60.41875,15.3
Erlenbach,2017-05-19 00:00,4.3,-12.38,17.48,-13.91,96.036805556,4.45
Erlenbach,2017-05-20 00:00,2.63,-12.12,0.98,-14.81,91.4625,4.88
Erlenbach,2017-05-21 00:00,1.59,-12.14,0,-11.5166666666667,77.299305556,8.83
Erlenbach,2017-05-22 00:00,1.12,-12.42,0,-8.22333333333333,60.838888889,14
Erlenbach,2017-05-23 00:00,0.91,-12.33,4.11,-4.93,68.890277778,14.6
Erlenbach,2017-05-24 00:00,0.87,,0,-1,78.702777778,12.7
Erlenbach,2017-05-25 00:00,0.69,,0,-1.37333333333333,70.868055556,11.8
Erlenbach,2017-05-26 00:00,0.58,,0,-1.74666666666667,67.798611111,14.5
Erlenbach,2017-05-27 00:00,0.5,,0,-2.12,57.982638889,17.4
Erlenbach,2017-05-28 00:00,0.44,,0,-2.49333333333333,53.481944444,18.4
Erlenbach,2017-05-29 00:00,0.49,,0.31,-2.86666666666667,61.560416667,18.1
Erlenbach,2017-05-30 00:00,0.73,-11.41,8.68,-3.24,74.507638889,16.2
Erlenbach,2017-05-31 00:00,1.63,-10.92,9.54,-5.28,90.557638889,14.6
Erlenbach,2017-06-01 00:00,8.29,-10.13,23.98,-7.81,90.6625,13.2
Erlenbach,2017-06-02 00:00,3.06,-10.34,8.59,-5.76,85.208333333,13.5
Erlenbach,2017-06-03 00:00,1.94,-10.64,8.52,-8.51,79.255555556,15.3
Erlenbach,2017-06-04 00:00,18.04,-10.7,25.97,-13.74,91.080555556,10.6
Erlenbach,2017-06-05 00:00,2.67,-10.81,2.67,-7.52,96.534722222,9.89
Erlenbach,2017-06-06 00:00,7.92,-10.69,23.25,-7.76,80.465972222,8.16
Erlenbach,2017-06-07 00:00,5.73,-10.51,0,-6.66,75.393055556,6.2
Erlenbach,2017-06-08 00:00,1.45,-10.69,0,-5.56,50.580555556,13.6
Erlenbach,2017-06-09 00:00,0.98,-10.72,2.26,-4.46,68.125,14.4
Erlenbach,2017-06-10 00:00,0.74,-10.79,0,-4.845,77.070833333,14.7
Erlenbach,2017-06-11 00:00,0.56,-10.86,0,-5.23,62.818055556,20.1
Erlenbach,2017-06-12 00:00,0.47,-10.89,0,-5.615,77.920138889,17.6
Erlenbach,2017-06-13 00:00,0.4,-11.26,0,-6,78.438888889,17.8
Erlenbach,2017-06-14 00:00,0.36,-11.11,0.08,-6.385,80.130555556,17
Erlenbach,2017-06-15 00:00,12.4,-10.84,45.8,-6.77,81.211805556,17.6
Erlenbach,2017-06-16 00:00,6.99,,0.2,-6.335,76.867361111,13.6
Erlenbach,2017-06-17 00:00,1.08,,0,-5.9,74.084722222,12.6
Erlenbach,2017-06-18 00:00,0.63,,0,-5.465,76.888888889,15.1
Erlenbach,2017-06-19 00:00,0.52,,0,-5.03,70.443055556,19.3
Erlenbach,2017-06-20 00:00,0.43,,0,-4.595,62.954166667,20.4
Erlenbach,2017-06-21 00:00,0.4,,0.09,-4.16,69.031944444,20.2
Erlenbach,2017-06-22 00:00,0.35,,0,-3.335,54.148611111,22.7
Erlenbach,2017-06-23 00:00,0.3,,1.15,-2.51,68.584027778,21.2
Erlenbach,2017-06-24 00:00,0.33,,5.56,-4.92,91.174305556,16
Erlenbach,2017-06-25 00:00,1.92,,14.08,-6.61,85.093055556,13.7
Erlenbach,2017-06-26 00:00,1.62,,13.62,-6.31,75.314583333,16.8
Erlenbach,2017-06-27 00:00,1.76,,14.8,-8.13,77.869444444,16.3
Erlenbach,2017-06-28 00:00,13.9,,26.78,-10.62,90.500694444,12.1
Erlenbach,2017-06-29 00:00,19.1,,30.64,-11.01,90.529166667,9.36
Erlenbach,2017-06-30 00:00,9.77,,19.35,-10.78,88.159027778,9.56
Erlenbach,2017-07-01 00:00,7.38,,8.27,-13.19,86.759722222,9.77
Erlenbach,2017-07-02 00:00,7.05,,10.04,-8.5,95.452083333,9.92
Erlenbach,2017-07-03 00:00,3.77,-10.44,2.1,-6.47,85.105555556,12.2
Erlenbach,2017-07-04 00:00,1.5,-10.67,0,-5.914,73.939583333,15.6
Erlenbach,2017-07-05 00:00,0.93,-10.84,0,-5.358,59.24375,18.8
Erlenbach,2017-07-06 00:00,0.69,-10.99,0,-4.802,50.292361111,20.3
Erlenbach,2017-07-07 00:00,0.56,-10.99,0.01,-4.246,53.350694444,20.8
Erlenbach,2017-07-08 00:00,0.55,-11.05,6.24,-3.69,65.958333333,19.4
Erlenbach,2017-07-09 00:00,1.11,-10.77,11.52,-4.97,88.598611111,16.1
Erlenbach,2017-07-10 00:00,7.34,-10.16,24.51,-7.91,90.008333333,14.1
Erlenbach,2017-07-11 00:00,3.53,-9.91,7.28,-5.67,88.591666667,13.9
Erlenbach,2017-07-12 00:00,1.52,-9.99,1.49,-4.38,79.281944444,15.8
Erlenbach,2017-07-13 00:00,0.85,-10.21,1.08,-6.56,84.227083333,13.9
Erlenbach,2017-07-14 00:00,3.45,-10.12,12.97,-6.52,83.869444444,12.5
Erlenbach,2017-07-15 00:00,1.26,-10.02,0,-6.12,78.454861111,11
Erlenbach,2017-07-16 00:00,0.65,-10.13,0,-5.72,71.936111111,13.8
Erlenbach,2017-07-17 00:00,0.47,-10.21,0,-5.32,68.947916667,17
Erlenbach,2017-07-18 00:00,0.41,-10.48,0.51,-4.92,63.788194444,17.8
Erlenbach,2017-07-19 00:00,2.8,-10.06,21.63,-5.05,76.243055556,17.3
Erlenbach,2017-07-20 00:00,1.72,-9.6,2.63,-3.75,86.402083333,15.1
Erlenbach,2017-07-21 00:00,0.71,-9.91,0.7,-3.21,82.715277778,16.2
Erlenbach,2017-07-22 00:00,0.61,-10.06,5.57,-6.01,78.08125,16.3
Erlenbach,2017-07-23 00:00,0.57,-10.07,0.22,-8.74,92.192361111,12.9
Erlenbach,2017-07-24 00:00,13.33,-9.98,38.67,-11.47,89.177083333,10.1
Erlenbach,2017-07-25 00:00,26.42,-10.11,47.97,-12.18,89.190972222,8.65
Erlenbach,2017-07-26 00:00,18.18,-10.7,6.52,-12.13,86.309027778,9.73
Erlenbach,2017-07-27 00:00,3.71,-10.83,8.6,-5.27,82.896527778,13.8
Erlenbach,2017-07-28 00:00,5.2,-10.35,5.42,-3.32,95.713194444,12.5
Erlenbach,2017-07-29 00:00,1.9,-10.59,0.59,-4.62,76.160416667,17.2
Erlenbach,2017-07-30 00:00,1.23,-10.71,3.37,-3.9,75.115277778,17.6
Erlenbach,2017-07-31 00:00,1.01,-10.87,0.76,-2.76,53.729166667,20.6
Erlenbach,2017-08-01 00:00,1.64,-10.51,10.12,-4.1,68.253472222,19.9
Erlenbach,2017-08-02 00:00,0.97,-10.14,0,-4.6575,65.443055556,20.8
Erlenbach,2017-08-03 00:00,0.62,-10.42,0,-5.215,69.499305556,21.6
Erlenbach,2017-08-04 00:00,0.53,-10.6,0,-5.7725,85.153472222,18.4
Erlenbach,2017-08-05 00:00,2.38,-10.25,15.88,-6.33,86.333333333,17.2
Erlenbach,2017-08-06 00:00,4.58,-9.44,9.96,-5.37,96.58125,10.3
Erlenbach,2017-08-07 00:00,1.36,-9.65,0.08,-5.965,76.085416667,14.7
Erlenbach,2017-08-08 00:00,6.56,-9.54,21.96,-6.56,88.896527778,12.9
Erlenbach,2017-08-09 00:00,5.25,-8.82,14.03,-5.1,93.754861111,11.6
Erlenbach,2017-08-10 00:00,21.21,-8.48,27.97,-8.78,97.138888889,7.59
Erlenbach,2017-08-11 00:00,17.84,-8.93,19.19,-8.76,95.479166667,7.28
Erlenbach,2017-08-12 00:00,8.51,-9.16,5.11,-8.21,87.80625,10.4
Erlenbach,2017-08-13 00:00,2.38,-9.69,0.08,-6.87333333333333,83.614583333,13.6
Erlenbach,2017-08-14 00:00,1.4,-10.01,0.08,-5.53666666666667,73.91875,16.2
Erlenbach,2017-08-15 00:00,1.32,-10.17,8.25,-4.2,75.325694444,17.2
Erlenbach,2017-08-16 00:00,1.15,-10,0,-5.58,80.152777778,16.4
Erlenbach,2017-08-17 00:00,0.78,-10.07,0,-6.96,82.0125,17.4
Erlenbach,2017-08-18 00:00,21.85,-9.8,52.32,-8.34,79.988194444,17.4
Erlenbach,2017-08-19 00:00,7.62,-9,0.67,-7.9,92.103472222,10.9
Erlenbach,2017-08-20 00:00,1.9,-9.5,0,-7.46,78.842361111,9.89
Erlenbach,2017-08-21 00:00,1.15,-9.75,0,-7.02,82.166666667,11.7
Erlenbach,2017-08-22 00:00,0.86,-10.06,0,-6.58,78.115277778,15.2
Erlenbach,2017-08-23 00:00,0.68,-10.11,0,-6.14,63.31875,18.6
Erlenbach,2017-08-24 00:00,2.32,-9.44,16.83,-5.7,80.638194444,16.1
Erlenbach,2017-08-25 00:00,1.01,-9.36,0.08,-4.00666666666667,69.032638889,18
Erlenbach,2017-08-26 00:00,0.6,-9.63,0,-2.31333333333333,64.294444444,19.1
Erlenbach,2017-08-27 00:00,0.51,-9.71,1.14,-0.62,65.005555556,17.9
Erlenbach,2017-08-28 00:00,0.43,-9.64,0,-1.64666666666667,68.476388889,17.6
Erlenbach,2017-08-29 00:00,0.37,-9.84,0,-2.67333333333333,59.302777778,19.1
Erlenbach,2017-08-30 00:00,0.34,-9.94,0.98,-3.7,72.786805556,19.4
Erlenbach,2017-08-31 00:00,23.32,-9.54,64.15,-11.69,96.905555556,11.2
Erlenbach,2017-09-01 00:00,44.81,-10.61,61.5,-18.85,97.439583333,8.3
Erlenbach,2017-09-02 00:00,33.09,-12.37,28.53,-14.97,94.144444444,5.84
Erlenbach,2017-09-03 00:00,3.89,-11.68,0.08,-11.245,88.460416667,7.03
Erlenbach,2017-09-04 00:00,2.18,-11.32,3.42,-7.52,78.025694444,10.9
Erlenbach,2017-09-05 00:00,1.6,-11.25,0.01,-5.94,72.152777778,15.5
Erlenbach,2017-09-06 00:00,1.92,-10.89,6.86,-4.36,88.626388889,11.5
Erlenbach,2017-09-07 00:00,1.36,-10.91,0.08,-7.39333333333333,83.7375,9.4
Erlenbach,2017-09-08 00:00,0.89,-10.92,0,-10.4266666666667,83.788194444,10.5
Erlenbach,2017-09-09 00:00,15.06,-11.04,38.89,-13.46,91.925,7.32
Erlenbach,2017-09-10 00:00,7.88,-11.83,2.19,-12.44,94.197222222,6.93
Erlenbach,2017-09-11 00:00,2.17,-11.28,4.91,-7.19,83.872222222,7.9
Erlenbach,2017-09-12 00:00,8.81,-11.01,14.18,-7.94,87.307638889,5.94
Erlenbach,2017-09-13 00:00,2.26,-11.12,0.1,-8.745,57.795138889,14
Erlenbach,2017-09-14 00:00,12.66,-10.88,23.83,-9.55,76.106944444,7.1
Erlenbach,2017-09-15 00:00,2.55,-10.91,0,-8.725,81.678472222,5.49
Erlenbach,2017-09-16 00:00,2.69,-10.89,7.45,-7.9,86.757638889,5.7
Erlenbach,2017-09-17 00:00,3.62,-10.81,11.59,-12.2,90.910416667,5.34
Erlenbach,2017-09-18 00:00,4.19,-10.89,1.41,-10.2,90.304861111,5.24
Erlenbach,2017-09-19 00:00,3.34,-10.97,12.62,-10.48,91.55,4.24
Erlenbach,2017-09-20 00:00,7.61,-11.44,5.83,-9.93,93.158333333,4.09
Erlenbach,2017-09-21 00:00,1.94,-11.28,0,-9.516,74.197222222,7.77
Erlenbach,2017-09-22 00:00,1.08,-11.24,0,-9.102,68.413194444,10.4
Erlenbach,2017-09-23 00:00,0.82,-11.34,0.61,-8.688,82.325694444,10.7
Erlenbach,2017-09-24 00:00,0.71,-11.36,0,-8.274,81.672222222,9.79
Erlenbach,2017-09-25 00:00,3.2,-11.2,13.73,-7.86,79.640972222,9.88
Erlenbach,2017-09-26 00:00,2.1,-10.94,3.07,-4.73,94.343055556,8.87
Erlenbach,2017-09-27 00:00,1.36,-10.85,0.49,-5.69,86.820833333,11
Erlenbach,2017-09-28 00:00,0.82,-11.11,0.01,-5.95,79.353472222,11.8
Erlenbach,2017-09-29 00:00,0.66,-11.12,0.64,-6.21,78.246527778,12.6
Erlenbach,2017-09-30 00:00,7.47,-10.58,26.19,-9.75,83.743055556,11.1
Erlenbach,2017-10-01 00:00,4.14,-10.84,0.33,-7.975,97.055555556,7.1
Erlenbach,2017-10-02 00:00,1.72,-10.99,7.24,-6.2,85.324305556,11.7
Erlenbach,2017-10-03 00:00,22.38,-10.55,29.89,-8.44,95.538194444,8.17
Erlenbach,2017-10-04 00:00,2.53,-10.61,0,-7.675,72.103472222,9.05
Erlenbach,2017-10-05 00:00,9.3,-10.74,31.52,-6.91,50.641666667,11.2
Erlenbach,2017-10-06 00:00,12.1,-10.04,7.25,-5.41,91.35625,2.84
Erlenbach,2017-10-07 00:00,3.49,-10.35,2.55,-8.01,73.545833333,5.55
Erlenbach,2017-10-08 00:00,4.23,-10.38,8.34,-7.66,92.976388889,6.09
Erlenbach,2017-10-09 00:00,2.53,-10.52,0.35,-5.01,90.025694444,6.1
Erlenbach,2017-10-10 00:00,1.42,-10.6,0,-5.19333333333333,81.315277778,7.22
Erlenbach,2017-10-11 00:00,1.01,-10.72,0,-5.37666666666667,66.943055556,10.2
Erlenbach,2017-10-12 00:00,0.8,-10.86,0,-5.56,76.565277778,9.69
Erlenbach,2017-10-13 00:00,0.68,-10.85,0,-5.74333333333333,74.352777778,11.1
Erlenbach,2017-10-14 00:00,0.6,-10.9,0,-5.92666666666667,70.457638889,12.1
Erlenbach,2017-10-15 00:00,0.52,-10.96,0,-6.11,52.714583333,13.5
Erlenbach,2017-10-16 00:00,0.46,-10.93,0,-6.29333333333333,44.627777778,13.3
Erlenbach,2017-10-17 00:00,0.42,-10.93,0,-6.47666666666667,48.728472222,12.1
Erlenbach,2017-10-18 00:00,0.38,-11.01,0,-6.66,54.468055556,10
Erlenbach,2017-10-19 00:00,0.34,-10.98,0,-6.84333333333333,50.252083333,11.7
Erlenbach,2017-10-20 00:00,0.31,-10.93,0,-7.02666666666667,61.168055556,11.4
Erlenbach,2017-10-21 00:00,2.17,-10.76,21.46,-7.21,84.293055556,9.48
Erlenbach,2017-10-22 00:00,6.46,-9.71,23.35,-6.2,88.143055556,2.4
Erlenbach,2017-10-23 00:00,8.66,-9.63,14.75,-7.22,95.161111111,2.27
Erlenbach,2017-10-24 00:00,4.83,-9.98,0,-7.2075,86.8125,6.68
Erlenbach,2017-10-25 00:00,2.9,-9.94,0,-7.195,66.090277778,11.2
Erlenbach,2017-10-26 00:00,1.37,-10.06,0,-7.1825,48.682638889,13
Erlenbach,2017-10-27 00:00,4.12,-9.82,11.51,-7.17,90.681944444,5.45
Erlenbach,2017-10-28 00:00,1.69,-9.74,1,-1.73,73.376388889,4.06
Erlenbach,2017-10-29 00:00,24.44,-9.18,40.9,-6.26,93.63125,4.35
Erlenbach,2017-10-30 00:00,4.88,-9.39,0,-8.05714285714286,96.185416667,-0.4
Erlenbach,2017-10-31 00:00,1.98,-9.68,0,-9.85428571428571,85.29375,1.37
Erlenbach,2017-11-01 00:00,1.31,-10.63,0,-11.6514285714286,60.035416667,6.72
Erlenbach,2017-11-02 00:00,0.98,-10.88,0,-13.4485714285714,69.975,7.07
Erlenbach,2017-11-03 00:00,0.79,-10.88,0,-15.2457142857143,71.165972222,6.67
Erlenbach,2017-11-04 00:00,0.66,-10.99,0,-17.0428571428571,60.930555556,8.73
Erlenbach,2017-11-05 00:00,7.19,-11.6,49.98,-18.84,96.01875,1.34
Erlenbach,2017-11-06 00:00,2.67,-11.77,5.41,-13.79,97.802083333,-0.9
Erlenbach,2017-11-07 00:00,2.13,-11.83,4.37,-15.74,97.929861111,-0.2
Erlenbach,2017-11-08 00:00,2.45,-11.85,0.72,-13.9366666666667,98.397916667,-0.2
Erlenbach,2017-11-09 00:00,2.23,-11.72,0.71,-12.1333333333333,98.20625,-0.1
Erlenbach,2017-11-10 00:00,6.75,-11.81,7.32,-10.33,90.218055556,1.44
Erlenbach,2017-11-11 00:00,47.23,-12.74,54.97,-13.71,89.111805556,3.62
Erlenbach,2017-11-12 00:00,23.23,-13.47,49,-14.71,88.71875,1.66
Erlenbach,2017-11-13 00:00,4.74,-12.84,8.47,-10.46,97.499305556,-3.2
Erlenbach,2017-11-14 00:00,2.69,-12.51,0,-10.722,91.631944444,-4.9
Erlenbach,2017-11-15 00:00,2.04,-12.5,0,-10.984,94.403472222,-4.9
Erlenbach,2017-11-16 00:00,1.78,-12.3,0,-11.246,94.976388889,-1.5
Erlenbach,2017-11-17 00:00,1.59,-12.2,0,-11.508,93.049305556,-1.3
Erlenbach,2017-11-18 00:00,1.35,-12.18,3.29,-11.77,95.366666667,-3
Erlenbach,2017-11-19 00:00,1.3,-12.15,15.45,-10.78,91.88125,-1.4
Erlenbach,2017-11-20 00:00,1.2,-12.09,0,-11.3283333333333,82.2875,0
Erlenbach,2017-11-21 00:00,2.37,-12.16,0.01,-11.8766666666667,61.18125,4.78
Erlenbach,2017-11-22 00:00,2.46,-12.1,0,-12.425,44.463888889,4.99
Erlenbach,2017-11-23 00:00,2.25,-12.19,0,-12.9733333333333,52.202777778,5.38
Erlenbach,2017-11-24 00:00,3.38,-12.32,0,-13.5216666666667,62.236805556,5.79
Erlenbach,2017-11-25 00:00,4.28,-12.59,35.42,-14.07,87.833333333,0.02
Erlenbach,2017-11-26 00:00,2.53,-12.69,3.55,-11.815,84.46875,-4.4
Erlenbach,2017-11-27 00:00,1.65,-12.45,0.17,-9.56,79.595138889,-2.4
Erlenbach,2017-11-28 00:00,1.4,-12.37,2.08,-13.31,86.7625,-1.6
Erlenbach,2017-11-29 00:00,1.28,-12.61,13.59,-17.06,96.417361111,-3.7
Erlenbach,2017-11-30 00:00,1.14,-12.63,3.96,-14.47,86.475694444,-5.5
Erlenbach,2017-12-01 00:00,1.08,-12.58,0.64,-18.13,93.052777778,-6.3
Erlenbach,2017-12-02 00:00,0.92,-12.5,0,-14.6033333333333,90.802083333,-7.5
Erlenbach,2017-12-03 00:00,0.81,-12.77,1.02,-11.0766666666667,87.325694444,-6.7
Erlenbach,2017-12-04 00:00,0.82,-12.61,6.82,-7.55,94.419444444,-1.5
Erlenbach,2017-12-05 00:00,0.79,-12.5,0,-11.0133333333333,94.940972222,-2.9
Erlenbach,2017-12-06 00:00,0.76,-12.78,0,-14.4766666666667,90.884722222,-1.1
Erlenbach,2017-12-07 00:00,0.74,-12.55,2.56,-17.94,66.829166667,0.58
Erlenbach,2017-12-08 00:00,1.73,-13.16,40.99,-14.41,89.602083333,-3
Erlenbach,2017-12-09 00:00,1.19,-12.84,1.79,-17.405,84.383333333,-8.3
Erlenbach,2017-12-10 00:00,1.34,-13.01,21.55,-20.4,96.127083333,-1.9
Erlenbach,2017-12-11 00:00,6.57,-13.8,11.07,-21.24,73.981944444,3.75
Erlenbach,2017-12-12 00:00,2.48,-13.67,5.84,-21.23,90.15625,-3.7
Erlenbach,2017-12-13 00:00,0.98,-13.49,0.55,-17.04,73.721518987,-1.3
Erlenbach,2017-12-14 00:00,1.92,-13.57,64.11,-12.85,91.55,-0.1
Erlenbach,2017-12-15 00:00,1.84,-13.57,1.46,-12.61,87.133333333,-3.2
Erlenbach,2017-12-16 00:00,1.47,-13.4,24.01,-12.33,91.765277778,-3.5
Erlenbach,2017-12-17 00:00,1.36,-13.24,2.03,-12.41,86.491666667,-6.1
Erlenbach,2017-12-18 00:00,1.26,-12.16,3.64,-13.51,94.921527778,-3.7
Erlenbach,2017-12-19 00:00,1.19,-13.26,0.8,-13.5333333333333,93.844444444,-3.3
Erlenbach,2017-12-20 00:00,1.14,-13.26,0,-13.5566666666667,94.722916667,-3.2
Erlenbach,2017-12-21 00:00,1.92,-13.27,6.41,-13.58,95.557638889,0.27
Erlenbach,2017-12-22 00:00,5.19,-13.57,4.4,-13.5783333333333,98.325,1.39
Erlenbach,2017-12-23 00:00,3.2,-13.53,0,-13.5766666666667,88.538888889,-0.1
Erlenbach,2017-12-24 00:00,1.87,-13.68,0,-13.575,50.566666667,2.58
Erlenbach,2017-12-25 00:00,1.52,-13.58,0,-13.5733333333333,49.506944444,2.52
Erlenbach,2017-12-26 00:00,1.38,-13.46,0.37,-13.5716666666667,72.826388889,0.27
Erlenbach,2017-12-27 00:00,1.28,-11.92,20.59,-13.57,76.636111111,-0.4
Erlenbach,2017-12-28 00:00,1.29,-11.86,19.58,-13.43,82.697222222,-5.9
Erlenbach,2017-12-29 00:00,1.16,-12.04,10.17,-13.25,74.720138889,-3.4
Erlenbach,2017-12-30 00:00,13.98,-12.23,20.47,-12.17,86.144444444,4.59
Erlenbach,2017-12-31 00:00,8.93,-12.37,7.38,-13.19,73.079166667,3.37
Erlenbach,2018-01-01 00:00,3.3,-12.62,7.01,-13.28,76.48125,0.85
Erlenbach,2018-01-02 00:00,2.33,-12.28,9.44,-13.29,73.944055944,0.78
Erlenbach,2018-01-03 00:00,8.5,-12.08,16.47,-8.76,71.354761905,3.42
Erlenbach,2018-01-04 00:00,43.26,-14.1,44.4,-8.05,83.349305556,6.03
Erlenbach,2018-01-05 00:00,17.28,,0.05,-9.785,89.238888889,3.65
Erlenbach,2018-01-06 00:00,6.35,-12.59,0,-11.52,69.920833333,3.96
Erlenbach,2018-01-07 00:00,6.08,-12.91,0,-13.255,40.588194444,8.3
Erlenbach,2018-01-08 00:00,8.06,-13.24,5.38,-14.99,44.051388889,7.81
Erlenbach,2018-01-09 00:00,8.63,-13.69,1.9,-6.92,74.876388889,2.34
Erlenbach,2018-01-10 00:00,3.77,-13.32,0.8,-8.195,75.322222222,0.75
Erlenbach,2018-01-11 00:00,2.49,-13.66,1.31,-9.47,86.570833333,0.14
Erlenbach,2018-01-12 00:00,1.96,-13.14,0.18,-9.3725,99.374125874,-1.8
Erlenbach,2018-01-13 00:00,1.58,-13.08,0,-9.275,89.976388889,-2.9
Erlenbach,2018-01-14 00:00,1.35,-13.56,0,-9.1775,67.75,-2.4
Erlenbach,2018-01-15 00:00,1.43,-12.74,3.06,-9.08,58.334027778,1.11
Erlenbach,2018-01-16 00:00,3.73,-13.16,27.73,-7.02,74.820138889,2.65
Erlenbach,2018-01-17 00:00,2.47,-13.13,5.52,-8.63,75.3125,-2.8
Erlenbach,2018-01-18 00:00,2.74,-12.59,12.67,-9.66,73.966666667,3.11
Erlenbach,2018-01-19 00:00,3.3,-13.12,38,-9.6,87.505555556,-1.6
Erlenbach,2018-01-20 00:00,7.58,-12.94,33.14,-14.89,85.563194444,0.17
Erlenbach,2018-01-21 00:00,11.21,-13.11,49.4,-15.42,94.078472222,-0.4
Erlenbach,2018-01-22 00:00,73.67,-13.96,90.08,-11.89,92.009722222,3.35
Erlenbach,2018-01-23 00:00,17.06,-13.57,2.66,-11.63,93.753472222,0.81
Erlenbach,2018-01-24 00:00,5.14,-13.14,0,-12.7088888888889,61.546527778,4.09
Erlenbach,2018-01-25 00:00,3.62,-13.59,0,-13.7877777777778,60.853472222,3.09
Erlenbach,2018-01-26 00:00,2.84,-13.28,0.03,-14.8666666666667,85.06875,1.76
Erlenbach,2018-01-27 00:00,2.43,-13.2,0,-15.9455555555556,92.130555556,0.47
Erlenbach,2018-01-28 00:00,2.37,-13.14,0,-17.0244444444444,63.843055556,3.37
Erlenbach,2018-01-29 00:00,2.57,-13.28,0,-18.1033333333333,76.480555556,3.3
Erlenbach,2018-01-30 00:00,2.43,-13.18,0,-19.1822222222222,88.159027778,1.58
Erlenbach,2018-01-31 00:00,2.18,-13.32,1.17,-20.2611111111111,69.597222222,2.39
Erlenbach,2018-02-01 00:00,2.03,-13.36,17.5,-21.34,90.53125,-3.4
Erlenbach,2018-02-02 00:00,1.58,-13.3,0.14,-20.268,86.438888889,-5
Erlenbach,2018-02-03 00:00,1.47,-13.06,0.74,-19.196,90.786805556,-5.5
Erlenbach,2018-02-04 00:00,1.18,-13.07,0.04,-18.124,89.988194444,-5.9
Erlenbach,2018-02-05 00:00,1.1,-13.09,0,-17.052,85.804166667,-4.2
